ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007269	neurotransmitter secretion	60/4760	136/15504	0.441176470588235	1.43697478991597	3.40679115126861	0.000634657022110389	0.0115106084714298	0.00984945860777177	SLC4A8/SV2C/CADPS/UNC13A/GPR158/RPH3A/PCLO/SYT1/ERC2/CACNB4/CHRNB4/SYT12/NRXN1/RIMS2/PRKCG/NLGN1/GRM4/NRXN2/SYT5/SNCAIP/PPFIA3/STXBP2/WNT7A/SYN3/SYT4/MCTP2/SNAP25/SV2A/CPLX4/DOC2A/BRSK1/KMO/FER1L5/GRIK5/P2RX7/CSPG5/OTOF/RIMS3/STX1B/SYP/ASIC1/PRKCB/CPLX2/ADORA2A/SV2B/SNCA/RIMS1/STX1A/ABCC8/PRRT2/P2RX1/RIMS4/DOC2B/SYT13/CHRNA3/SYN2/PTPRN2/CDK5/KCNMB4/SYT9	60
GO:0120254	olefinic compound metabolic process	68/4760	158/15504	0.430379746835443	1.40180831826401	3.37892241530036	0.000668577786321295	0.0120344001537833	0.0102976594572091	CYP19A1/ABCA4/LRAT/ADH7/CYP4F8/CYP2C19/PNLIP/RPE65/AFP/PLA2G2F/CYP4F12/DHRS9/FSHB/CYP4F11/CYP2C18/CYP4F3/CYP2B6/RDH8/CYP2C9/SCNN1B/HSD17B6/AKR1C4/ALOX12B/CYP4F2/ALOXE3/GPRC6A/GSTA1/TBXAS1/CYP2F1/CYP27C1/DKKL1/CYP2A13/ADH6/ALOX15/CYP4A22/CYP11B1/SDR16C5/ELOVL3/RDH16/BCO1/DGAT2/CLCN2/SRD5A2/GRIN1/HSD17B3/RDH12/ALOX15B/CYP1A2/CYP2E1/CYP2A7/ADH4/CYP2S1/CYP2A6/CYP11B2/CYP11A1/INHBA/CYP4Z1/CYP1A1/ALOX5/ADH1A/PTGS2/CYP4A11/SDR9C7/ELOVL2/PLB1/ACAA1/AKR1C1/CYP17A1	68
GO:0001660	fever generation	9/4760	11/15504	0.818181818181818	2.66493506493507	3.67666645059265	0.000696167650923682	0.012343427631048	0.0105620897306858	TNFSF11/TNFRSF11A/IL1A/PTGER3/TNF/CNR1/IL1B/PTGES/PTGS2	9
GO:0002759	regulation of antimicrobial humoral response	9/4760	11/15504	0.818181818181818	2.66493506493507	3.67666645059265	0.000696167650923682	0.012343427631048	0.0105620897306858	KLK3/ACOD1/IL17F/KLK7/PGC/EVPL/NOD2/IL17A/GATA6	9
GO:1900426	positive regulation of defense response to bacterium	9/4760	11/15504	0.818181818181818	2.66493506493507	3.67666645059265	0.000696167650923682	0.012343427631048	0.0105620897306858	KLK3/KLK7/PGC/F2RL1/NLRP10/NOD2/EMILIN1/HAVCR2/EMILIN2	9
GO:0006911	phagocytosis, engulfment	25/4760	46/15504	0.543478260869565	1.77018633540373	3.48198121285037	0.000709574601881602	0.0125062523581632	0.0107014164582019	XKR4/NCKAP1L/FCGR2B/TIMD4/PLCG2/XKR7/ALOX15/MSR1/FCGR1A/F2RL1/ADGRB1/CLCN2/BIN2/MARCO/HAVCR1/CD300A/ITGAM/ABCA7/STAP1/TREM2/ARHGAP25/XKR6/ITGB2/ELMO1/RAB31	25
GO:0060004	reflex	14/4760	21/15504	0.666666666666667	2.17142857142857	3.57541331289694	0.000729221007384105	0.0127764698394339	0.0109326375881254	ZPLD1/TMC2/SHANK1/DRD3/SCN11A/CACNG2/ASCL1/TMC1/SLITRK6/ADRA1A/NMBR/GLRA1/NPSR1/SLC1A1	14
GO:0010526	transposable element silencing	22/4760	39/15504	0.564102564102564	1.83736263736264	3.48497181783508	0.000749586312936932	0.0130560298388603	0.0111718529736173	PIWIL1/TDRD9/MORC1/TEX15/TDRD5/FKBP6/DDX4/MOV10L1/TDRD1/C19orf84/ASZ1/SPOCD1/TDRD12/APOBEC3H/MAEL/APOBEC3B/APOBEC3G/PIWIL4/APOBEC3A/APOBEC3F/PIWIL2/SIRT6	22
GO:0050892	intestinal absorption	22/4760	39/15504	0.564102564102564	1.83736263736264	3.48497181783508	0.000749586312936932	0.0130560298388603	0.0111718529736173	GCNT3/CYP8B1/PNLIP/ABCG8/SOAT2/MOGAT2/HEPH/PLS1/HAMP/APOA2/LEP/NPC1L1/FABP2/KCNQ1/SLC5A1/VDR/FABP1/ADRA2A/F11R/LDLR/CLDN2/AKR1C1	22
GO:0140115	export across plasma membrane	37/4760	76/15504	0.486842105263158	1.58571428571429	3.406953042493	0.000755831808372447	0.0131262051882159	0.0112319009893655	SLC22A2/SLC30A10/SLC24A4/SLC17A3/ABCB1/ATP12A/KCNIP1/ATP4A/SLC38A5/TMEM163/ATP1A3/ATP2B3/ABCG2/ATP1A4/SLC8A2/HEPH/KCNE4/KCNE1/SLC15A2/WNK4/FXYD3/HAMP/RGS9/SLC30A2/KCNE3/KCNA2/SLC8A1/KCNK5/KCNQ1/SLC67A1/KCNH2/FXYD5/OSCP1/SLC47A2/FXYD2/FXYD4/FXYD7	37
GO:0051873	killing by host of symbiont cells	13/4760	19/15504	0.684210526315789	2.22857142857143	3.56656346872242	0.000784516292518252	0.0135055391985264	0.0115564915305473	DAO/HRG/CFHR5/CXCL6/MBL2/SCNN1B/F2RL1/LTF/TREM1/F2/CFHR1/GSDMB/CTSG	13
GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	10/4760	13/15504	0.769230769230769	2.50549450549451	3.6144271353965	0.000796372003636461	0.013624309032372	0.0116581211329456	ASIC2/KCNK3/AGTR2/DRD2/CALCA/ADRA1A/CHRFAM7A/TNNI3/TACR1/ACE2	10
GO:0050803	regulation of synapse structure or activity	119/4760	303/15504	0.392739273927393	1.27920792079208	3.26694121073631	0.000834965696161122	0.0140075548234169	0.0119860589274479	GPM6A/PTPRT/GRIN2B/CBLN2/GPR158/SHANK2/SLITRK1/ASIC2/SLC17A8/PTPRO/TIAM1/GRID2/NRXN1/SLC12A5/RELN/LRP8/SLC17A6/ROR2/NLGN1/GRID1/NRCAM/NRXN2/KIF1A/FCGR2B/CTTNBP2/CTNNA2/KLK8/LRTM2/LINGO2/PRMT8/CLSTN3/SYNGAP1/NEUROD2/HTR4/WNT7A/ROBO2/CDH8/ZNF804A/ICAM5/IGSF9/SNAP25/PCDH8/SYNDIG1/NEFL/SLC17A7/MUSK/LRFN5/MDGA1/SLC7A11/CARMIL3/SRCIN1/EPHB2/NTNG2/DRD2/LRRTM1/CUX2/SLITRK5/NTRK1/ADGRB1/PAK3/CDC20/EPHB3/ST8SIA2/SLITRK6/ASIC1/LILRB2/SLITRK3/NGEF/GHSR/CHRFAM7A/TNF/ABHD17C/CDH2/BAIAP2/EPHA7/SLIT1/DKK1/SYBU/EFNB3/CHRNB2/RAB17/TPBG/SEMA4A/ARHGAP33/NLGN3/CFL1/NFATC4/SNCA/SLITRK2/CAMKV/NRP2/LHFPL4/IL1RAPL2/GRIPAP1/PLPPR4/VSTM5/ADGRB3/ARHGAP22/TREM2/PTPN13/CLN3/IL10RA/CYFIP2/EFNA5/SARM1/CDK5/NTRK2/SEMA7A/PTK2B/THBS2/SIPA1L1/NLGN4X/ELMO1/FYN/CBLN1/FRMPD4/MARK1/TANC2/SRGAP2B	119
GO:0010996	response to auditory stimulus	18/4760	30/15504	0.6	1.95428571428571	3.48229936464926	0.000841359666462241	0.014010947874616	0.0119889623115238	CNTNAP2/KCNQ3/NRXN1/ATP8A2/KIAA0319/SCN11A/GAP43/CHRNA9/NRXN2/KCNC1/STRA6/DRD2/TIFAB/SLITRK6/SLC26A5/PTN/CXCL10/TACR1	18
GO:0099560	synaptic membrane adhesion	18/4760	30/15504	0.6	1.95428571428571	3.48229936464926	0.000841359666462241	0.014010947874616	0.0119889623115238	SLITRK1/NTNG1/CDH9/CDH10/PCDH8/ELFN2/LRFN5/MDGA1/LRRC4C/NTNG2/SLITRK5/TENM4/SLITRK3/CADM4/PTPRF/LRRC4/SLITRK2/EFNA5	18
GO:0002251	organ or tissue specific immune response	17/4760	28/15504	0.607142857142857	1.97755102040816	3.44601718239252	0.000970915617149018	0.0159273193483559	0.0136287732350353	BPIFB1/GP2/UMOD/LTF/NOD2/PIGR/NOS2/RAB17/RNASE3/FFAR2/C17orf99/RNASE2/H2BC6/H2BC7/CD160/CLDN2/IL6	17
GO:0030534	adult behavior	59/4760	136/15504	0.433823529411765	1.41302521008403	3.22007279009331	0.00115977911171803	0.0187656062830442	0.0160574536779137	CNTNAP2/SHANK2/SLITRK1/OPRM1/CACNB4/GABRG2/CHRNB4/NRXN3/NRXN1/ADAM2/SHANK1/DRD3/KLHL1/KCNJ10/NRXN2/CARTPT/CHRNA4/CHL1/OPRK1/GRM2/SCN1A/DRD1/SPTBN4/SLC7A11/DRD2/SLITRK5/CNTN2/SPTBN2/SLITRK6/PAX5/GRIN2D/CRHBP/GHSR/BRS3/CHRFAM7A/ATP6V1B1/PPP1R1B/OPRD1/SLC1A2/EFNB3/CHRNB2/LEP/SEZ6/NLGN3/SNCA/ALK/NTSR1/ABAT/FGF12/GLRA1/CHRNA3/NR4A2/FOSB/CDK5/HTR2A/NLGN4X/CHRNA5/SLC1A1/DMRT3	59
GO:0045761	regulation of adenylate cyclase activity	19/4760	33/15504	0.575757575757576	1.87532467532468	3.35038949496653	0.00122181041249478	0.0195555709805246	0.0167334148669982	ADGRV1/LHCGR/CACNA1D/GALR1/TMIGD3/GIPR/GRM2/ADORA3/DRD1/GLP1R/DRD2/ADCYAP1/GRM3/CALCA/ACR/CCR2/GABBR2/LTB4R2/CACNA1C	19
GO:0006775	fat-soluble vitamin metabolic process	24/4760	45/15504	0.533333333333333	1.73714285714286	3.29606349993799	0.0012837197827042	0.0201649563744676	0.0172548569982913	LRP2/LRAT/CYP4F8/RPE65/CYP24A1/CYP4F12/CYP4F11/CYP4F3/CYP4F2/CYP26A1/GC/CYP26C1/FGF23/BCO1/GFI1/TNF/TTPA/NPC1L1/CYP27B1/CYP11A1/CYP1A1/RLBP1/CYP26B1/LIPA	24
GO:0019221	cytokine-mediated signaling pathway	182/4760	491/15504	0.370672097759674	1.20733197556008	3.10743204252931	0.00128987105849921	0.0202079799164876	0.0172916716112927	FGFR2/PALM3/ST18/IL5RA/IL12RB1/DUOX2/IL22RA2/IL36B/IL36RN/FLT3/LRP8/MMP8/CR2/LILRA2/ROR2/CCR5/EPHA6/TNFSF11/TNFRSF11A/ZBP1/NR1H4/UMOD/IL1RL1/IRGM/IL1A/IL17F/IL23R/KRT8/PRLR/MPL/IFNA16/RBM47/EPHA5/IL12B/IL1RL2/ACKR2/NTRK3/EREG/CCR6/IL12A/USP29/RHEX/EPHA10/IFNL1/IL1R2/TNFSF18/IL13/OASL/LILRB1/CCL15/IFNE/IL21R/MUSK/IL9/CSF2RA/IL13RA2/AIM2/IL17RE/EPHB2/INSRR/OAS1/LILRB4/TYRO3/IL36G/HCK/IL2RA/IL18RAP/KRT18/NTRK1/IL22RA1/MMP12/OTOP1/F2RL1/IFNA6/CCL22/EPHA8/EPHB3/NLRC5/IL18R1/PTPRJ/CCL16/CCRL2/DCST1/JAK3/GFI1/IL1RN/IFNA8/LILRB2/HPX/TRIM6/TNFRSF11B/IL2/CCR2/IL20RA/CARD14/CARD16/IFNA4/TNF/CCL4/EDAR/IL17A/IL4R/EPHA7/CD4/IKBKE/PRL/LILRA1/LILRA5/LEP/CCL26/CCL13/CXCL11/TMC8/CD300LF/CLDN18/SYK/LILRB5/ALK/IL1RAPL2/TRAF1/CSF3R/IL1B/INHBA/NUMBL/IL2RB/STAP1/TREM2/MERTK/ACKR1/CXCR2/LILRA6/CSF2RB/CMKLR1/CXCL10/GPR35/IL10RA/LTK/FGFR3/PTPN6/CCL3L1/SOCS3/SPHK1/TSLP/EPHA3/CCL4L2/LYN/NR1H3/CTSG/OAS2/NTRK2/PTK2B/SIGIRR/XCR1/CXCR1/IL2RG/TNFRSF25/OAS3/IL16/CD24/IRF5/ECM1/CCR7/TRAF3/CD40/EPOR/IL27RA/HCLS1/IL34/KIT/TRAIP/SLC1A1/IL31RA/MX1/STK39/NLRP2B/TNFRSF13C/LILRB3/CCL21/CEACAM1/IL6/IFI27/CISH	182
GO:0008209	androgen metabolic process	18/4760	31/15504	0.580645161290323	1.89124423963134	3.30612043604455	0.00143365882072008	0.0219196199055833	0.0187562968103731	CYP19A1/HSD17B2/DHRS9/AKR1D1/UGT2B7/HSD17B6/HSD3B1/AKR1C4/SPP1/HSD3B2/SHH/SRD5A2/HSD17B3/INHBA/HSD17B8/HSD17B7/CHST10/CYP17A1	18
GO:0141005	transposable element silencing by heterochromatin formation	14/4760	22/15504	0.636363636363636	2.07272727272727	3.35131678000673	0.00143983994313947	0.0219196199055833	0.0187562968103731	PIWIL1/TDRD9/MORC1/TDRD5/FKBP6/DDX4/MOV10L1/TDRD1/C19orf84/SPOCD1/TDRD12/MAEL/PIWIL4/PIWIL2	14
GO:0045229	external encapsulating structure organization	123/4760	319/15504	0.385579937304075	1.25588893864756	3.07374479570034	0.00153664955829973	0.0233334325237205	0.0199660755024423	COL22A1/TNR/LAMA1/ADAMTS20/WT1/COL6A5/ADAMTSL1/ADAMTS18/HPSE2/WDR72/NR2E1/ADAMTS4/COL9A1/MMP8/DMP1/ADTRP/COL2A1/MMP7/RXFP1/ADAMTS16/OTOL1/COL11A2/ADAMTS3/COL5A3/ADAMTS6/PRSS2/COL16A1/MMP1/MATN1/MATN4/MMP10/EGFL6/MATN3/COL9A2/MMP20/HAS1/MMP13/PLG/PRSS1/KLK7/GFAP/IMPG1/TLL1/KLK4/MPZL3/COMP/ADAMTS14/CARMIL2/SERPINB5/ELF3/APLP1/COL11A1/ELN/COL17A1/COL7A1/MMP12/NPHS1/ADAMTS7/MMP26/MMP3/COL23A1/CTSV/OPTC/SERPINF2/IMPG2/MMP9/TMPRSS6/HAPLN2/SPINT1/COL13A1/TGM1/TNFRSF11B/SPINT2/MMP16/FERMT1/CMA1/TNF/TLL2/HRNR/ADAMTS12/MMP25/SLC39A8/MIA/COL9A3/MELTF/PTX3/ADAMTS15/EMILIN1/PAPLN/NOX1/POSTN/ADAMTSL2/ITGB3/CPB2/ADAM8/NFKB2/SPOCK2/MMP11/IBSP/ADAMTS13/MMP14/ADAMTS10/VPS33B/MMP19/CTSG/P3H4/COL8A2/MATN2/LOXL3/COL14A1/KIF9/SLC2A10/ADAMTS2/ADAMTSL3/P4HA3/ADAMTS17/MMP21/COL4A6/SFRP2/SULF1/OLFML2B/VIT/IL6	123
GO:0051965	positive regulation of synapse assembly	31/4760	63/15504	0.492063492063492	1.60272108843537	3.19063628938007	0.00157988606586244	0.0238675644949933	0.0204231243852357	CBLN2/SLITRK1/ASIC2/GRID2/NRXN1/NLGN1/LRTM2/LINGO2/CLSTN3/WNT7A/SYNDIG1/EPHB2/LRRTM1/CUX2/SLITRK5/NTRK1/ADGRB1/EPHB3/ST8SIA2/SLITRK6/SLITRK3/TPBG/SEMA4A/NLGN3/SLITRK2/VSTM5/ADGRB3/EFNA5/NTRK2/THBS2/CBLN1	31
GO:1901632	regulation of synaptic vesicle membrane organization	13/4760	20/15504	0.65	2.11714285714286	3.32744188883906	0.00161218572553595	0.0240857444864899	0.0206098177994565	RPH3A/SYT1/ERC2/SYT5/SYT4/CPLX4/DOC2A/GRIK5/CPLX2/PRRT2/DOC2B/SYT13/SYT9	13
GO:0001523	retinoid metabolic process	36/4760	76/15504	0.473684210526316	1.54285714285714	3.15766379548132	0.00164868818722045	0.0245314860420088	0.0209912323017171	LRP2/ABCA4/LRAT/ADH7/PNLIP/LRP8/RPE65/DHRS9/CYP2C18/RDH8/HSD17B6/AKR1C4/CYP26A1/UGT1A7/CYP27C1/ADH6/CYP26C1/SDR16C5/RDH16/BCO1/UGT1A1/DGAT2/RDH12/CYP1A2/ADH4/CYP2S1/CYP1A1/ADH1A/RLBP1/SDR9C7/CYP26B1/PLB1/CRABP2/AKR1C1/RARRES2/LIPA	36
GO:0090330	regulation of platelet aggregation	17/4760	29/15504	0.586206896551724	1.90935960591133	3.26247865480264	0.00167872056651716	0.0247914792890639	0.0212137047045902	ADAMTS18/UBASH3B/SYK/EMILIN1/MFSD2B/MMRN1/EMILIN2/GP6/LYN/VPS33B/CTSG/HTR2A/F11R/PRKCD/SERPINE2/CEACAM1/IL6	17
GO:0034329	cell junction assembly	182/4760	494/15504	0.368421052631579	1.2	3.00698647043715	0.00176896674008536	0.0258852450019668	0.0221496239605162	CSMD2/GABRG3/DSCAM/HRG/CNTNAP2/FRMPD2/GPM6A/CBLN2/DSG3/GABRA4/SHANK2/SLITRK1/ADGRF1/CDH7/GRIA1/PCLO/CDH1/ASIC2/GABRA2/PTPRO/NRG3/GABRA1/GABRG2/GRID2/NRXN1/GABRB3/SLC12A5/RELN/CNTN5/DSG1/GABRA6/NLGN1/UGT8/CDH22/NRCAM/GAP43/NR1H4/NRXN2/CDH12/CDH9/CLDN16/LGI2/LRTM2/LINGO2/COL16A1/CDH10/DNER/GABRG1/CLSTN3/MARVELD2/TRPV4/GJB2/CAMSAP3/GABRA5/HTR4/WNT7A/GJA10/ROBO2/CDH8/CLDN11/ICAM5/NPAS4/SNAP25/CDH3/GABRA3/SYNDIG1/GRM6/DRD1/KIRREL3/MUSK/LRFN5/CRB3/MDGA1/CARMIL3/CLDN8/EPHB2/GRHL2/NTNG2/DRD2/LRRTM1/BSN/COL17A1/ADGRL3/GJB6/CUX2/ILDR1/SLITRK5/NTRK1/NPHS1/CDH11/ADGRB1/CLDN4/SPTBN2/LIM2/CDH19/GJB1/EPHB3/ST8SIA2/NPHP4/MICALL2/PLXNB1/SLITRK6/PTPRJ/CDHR3/PKP3/CDH18/TBX5/ASIC1/FMN1/CDH24/OCLN/POU4F1/SLITRK3/GHSR/SDK2/TNF/GABRB2/IL17A/ADD2/CDH2/EPHA7/SLIT1/ZDHHC12/DKK1/EFNB3/CHRNB2/RAB17/TPBG/SEMA4A/ARHGAP33/NLGN3/CLDN18/CLDN19/SNCA/LRRC4/AJUBA/SLITRK2/LHFPL4/IL1RAPL2/CLDN1/VSTM5/ADGRB3/IL1B/MARVELD3/POF1B/PCDHB9/PKP1/PTPN13/LAMA3/ECT2/NPTX1/ITGB3/CBLN4/PCDHB6/CLDN7/SPOCK2/FBF1/CYFIP2/EPHA3/EFNA5/MMP14/SRGAP2/CDK5/NTRK2/PTK2B/PCDHB2/F11R/PLXNA4/THBS2/NLGN4X/GJA5/ELMO1/CBLN1/IRX3/CLDN14/MARK1/CLDN2/THSD1/STON1/PCDHB16/ACE2/SRGAP2B	182
GO:0018149	peptide cross-linking	12/4760	18/15504	0.666666666666667	2.17142857142857	3.30986886402236	0.00177900957713619	0.0258852450019668	0.0221496239605162	KRT1/IVL/SPRR2E/DSP/KRT2/FLG/EVPL/TGM3/TGM1/ABCA7/F13A1/CSTA	12
GO:0021871	forebrain regionalization	12/4760	18/15504	0.666666666666667	2.17142857142857	3.30986886402236	0.00177900957713619	0.0258852450019668	0.0221496239605162	PAX6/LHX2/EOMES/SIX3/EMX1/FEZF2/LHX1/SHH/WNT7B/GLI3/BMP4/EMX2	12
GO:0055062	phosphate ion homeostasis	12/4760	18/15504	0.666666666666667	2.17142857142857	3.30986886402236	0.00177900957713619	0.0258852450019668	0.0221496239605162	SLC17A8/SLC17A6/UMOD/SLC34A2/SLC17A7/FGF23/SLC34A1/GCM2/TMEM174/ALPL/ABCC6/SFRP4	12
GO:0071625	vocalization behavior	12/4760	18/15504	0.666666666666667	2.17142857142857	3.30986886402236	0.00177900957713619	0.0258852450019668	0.0221496239605162	CNTNAP2/SHANK2/SLITRK1/NRXN3/NRXN1/SHANK1/NRXN2/TIFAB/NLGN3/BRINP1/GLI3/NLGN4X	12
GO:0045124	regulation of bone resorption	22/4760	41/15504	0.536585365853659	1.74773519163763	3.1909589801172	0.00182367223549231	0.0263851464552518	0.0225773822918257	TNFSF11/TNFRSF11A/DCSTAMP/TF/CARTPT/FSHB/UBASH3B/SPP1/P2RX7/IAPP/CALCA/TNFRSF11B/IL20RA/HAMP/CLDN18/SYK/INPP5D/TMEM119/ITGB3/ADAM8/SIGLEC15/IL6	22
GO:0050817	coagulation	91/4760	228/15504	0.399122807017544	1.3	3.03747144188211	0.0018267325306743	0.0263851464552518	0.0225773822918257	HRG/DGKI/HNF4A/FGB/ADAMTS18/DGKK/HPSE/ADTRP/KRT1/FGA/KNG1/F9/SEMG1/CYP4F11/F13B/SLC4A1/SERPINA10/CYP4F2/APOH/GATA1/SEMG2/PLG/MPIG6B/UBASH3B/PLAUR/SERPINB2/ANGPT4/PLCG2/COMP/SCUBE1/SLC7A11/EPHB2/TYRO3/PIK3CG/FGG/PRRG4/F2RL1/VAV1/C4BPB/SERPINF2/SHH/PTPRJ/DGKB/TREML1/WAS/DGKA/VAV3/TSPAN32/ENTPD2/ST3GAL4/F2/ADORA2A/SYK/PROZ/PLEK/EMILIN1/SERPINA1/MFSD2B/F11/MERTK/P2RX1/MMRN1/RAP2B/F13A1/EMILIN2/ITGB3/CPB2/GP6/PTPN6/SERPIND1/ADAMTS13/ADRA2A/LYN/VPS33B/CTSG/HTR2A/F11R/F7/PRKCD/RAB27A/ANGPTL4/CD40/SELP/SERPINE2/CD40LG/SERPINC1/FERMT3/PROCR/ANGPTL6/CEACAM1/IL6	91
GO:0030002	intracellular monoatomic anion homeostasis	8/4760	10/15504	0.8	2.60571428571429	3.38076392443992	0.00187526179168761	0.0268243969332706	0.0229532424744067	SLC12A5/UMOD/TBXAS1/FASLG/WNK4/KCNE3/KCNQ1/STK39	8
GO:0030644	intracellular chloride ion homeostasis	8/4760	10/15504	0.8	2.60571428571429	3.38076392443992	0.00187526179168761	0.0268243969332706	0.0229532424744067	SLC12A5/UMOD/TBXAS1/FASLG/WNK4/KCNE3/KCNQ1/STK39	8
GO:1990918	double-strand break repair involved in meiotic recombination	8/4760	10/15504	0.8	2.60571428571429	3.38076392443992	0.00187526179168761	0.0268243969332706	0.0229532424744067	PRDM9/SPO11/FANCD2/MAJIN/DMC1/BRME1/HSF2BP/RAD51	8
GO:0097035	regulation of membrane lipid distribution	30/4760	61/15504	0.491803278688525	1.60187353629977	3.13496488146035	0.00188687497567902	0.0269039423314309	0.0230213083032952	ATP10B/ABCA4/ANO3/ANO4/ABCA12/ATP8A2/ABCB1/XKR4/PLSCR2/PLSCR5/SLC4A1/MFSD2A/ATP8B4/XKR7/FASLG/P2RX7/TRPC5/ATG9B/XKR9/ATP8B3/ATP10A/ANO9/KCNN4/CLPTM1L/ABCA7/ATP8B2/ANO7/XKR6/TLCD2/SLC66A2	30
GO:0032310	prostaglandin secretion	11/4760	16/15504	0.6875	2.23928571428571	3.30112610411642	0.00192336843494738	0.0271842192643398	0.0232611371582381	TNFSF11/TNFRSF11A/IL1A/P2RX7/NOS2/PLA2G3/P2RX4/LEP/IL1B/PTGES/PTGS2	11
GO:0001964	startle response	16/4760	27/15504	0.592592592592593	1.93015873015873	3.21976301503161	0.00196049548312301	0.0275773260120058	0.0235975128284889	CNTNAP2/GRIN2A/KCNA1/GRID2/DRD3/CSMD1/CTNNA2/SLC6A3/PENK/DRD1/DRD2/SLITRK6/GRIN2D/ADORA2A/GLRA1/GRIN3A	16
GO:0070633	transepithelial transport	19/4760	34/15504	0.558823529411765	1.82016806722689	3.1865850037432	0.00197801102149561	0.027593524462524	0.0236113736046838	CFTR/ABCB1/CXADR/SLC9A4/SCNN1B/ABCG2/AQP8/RHCG/CLCNKA/CLCNKB/SLC1A2/RHBG/CLDN18/CLDN19/SLC5A1/PKP1/P2RY6/ABCC2/SLC1A1	19
GO:0043278	response to morphine	10/4760	14/15504	0.714285714285714	2.3265306122449	3.3050949122968	0.00201824403835225	0.027593524462524	0.0236113736046838	ADCY8/GRIA1/OPRM1/DRD3/PRKCG/DRD2/PPP1R1B/FOSB/ADRA2A/SLC1A1	10
GO:1904936	interneuron migration	9/4760	12/15504	0.75	2.44285714285714	3.3280401931776	0.00202222046888474	0.027593524462524	0.0236113736046838	RELN/DRD1/SOX1/FEZF2/FAT3/DRD2/CNTN2/EVX1/LHX6	9
GO:0019882	antigen processing and presentation	47/4760	106/15504	0.443396226415094	1.44420485175202	3.05444579743661	0.0020541330121035	0.0279645418337401	0.0239288477199425	CD1A/WDFY4/CD1B/FCGR2B/RAB3B/ULBP1/RAB3C/CLEC4M/FCER2/CD1C/CD1E/FCGR1A/CTSV/NOD2/CTSE/LILRB2/SLC11A1/HLA-DQB2/MR1/CD1D/WAS/AZGP1/HLA-G/HLA-DQA1/CLEC4A/CD209/RAET1E/TREM2/HLA-DOA/HLA-DOB/CD8A/HLA-DMB/PSMB8/HLA-F/TAP1/RAB27A/CCR7/IFI30/RAB32/CD68/HLA-DPB1/HLA-DPA1/MPEG1/HLA-DQB1/HLA-DQA1/CCL21/CTSH	47
GO:0070371	ERK1 and ERK2 cascade	109/4760	281/15504	0.387900355871886	1.26344687341129	2.96636395336029	0.00218498148088371	0.0296776613068655	0.0253947388917774	IQGAP3/CASR/FGFR2/PKHD1/CHRNA7/SLC30A10/FSHR/OPRM1/FGB/FPR2/TIAM1/NRXN1/FGF4/LMO3/FGA/TNFSF11/TNFRSF11A/TF/DUSP4/IL1A/SPRED3/FFAR4/TRPV4/FAM83D/HAND2/DUSP15/ALKAL1/CNKSR3/GPR55/NOX4/ARHGAP8/HTR2C/NRG1/OR2AT4/ALOX15/TNFAIP8L3/EPHB2/FGF23/DRD2/PLA2G5/FGG/NTRK1/SLAMF1/ADCYAP1/F2RL1/NECAB2/NOD2/SERPINF2/IAPP/ADRA1A/IL26/GCG/MARCO/PRKCZ/CXCL17/CHRFAM7A/TNF/WNK4/EPHA7/CD4/NPY5R/HESX1/PTPN22/APELA/TPBG/NLRP12/SYK/MFHAS1/EMILIN1/ABCA7/SCIMP/HAVCR2/IL1B/INHBA/TREM2/CARD9/BTN2A2/CDK1/CHI3L1/ITGB3/DUSP5/NPSR1/FGF10/FGFR3/PTPN6/P2RY6/LIF/FGF18/LYN/PTPRR/GLIPR2/SEMA7A/PTK2B/TBC1D10C/HTR2A/CCR7/PLA2G2A/BMP4/FGF1/RPS6KA6/AGER/MYC/CCL21/ATF3/CTSH/CEACAM1/PDGFD/BMPER/ACE2	109
