transcript_id	intModel	gene_id	gene_symbol	bicor	abs_bicor	direction	correlation_method
HERV3_6p21.2	HERV3-int	ENSG00000182256.12	GABRG3	0.898495110683524	0.898495110683524	positive	bicor
HERVFRD_4p12b	MER50-int	ENSG00000178690.2	DYNAP	0.898494997348812	0.898494997348812	positive	bicor
ERVLE_3p12.1e	ERVL-E-int	ENSG00000283434.1	RP11-249L12.1	0.898494838501779	0.898494838501779	positive	bicor
HERVH_5p14.3b	HERVH-int	ENSG00000150275.17	PCDH15	0.898494438086606	0.898494438086606	positive	bicor
ERVLB4_20p12.3a	ERVL-B4-int	ENSG00000117322.17	CR2	0.898494215610502	0.898494215610502	positive	bicor
ERV316A3_5p13.3d	ERV3-16A3_I-int	ENSG00000100433.15	KCNK10	0.898493827599016	0.898493827599016	positive	bicor
ERVLE_7q31.32e	ERVL-E-int	ENSG00000150275.17	PCDH15	0.898493798509731	0.898493798509731	positive	bicor
HERVK11D_3q11.2	HERVK11D-int	ENSG00000092853.13	CLSPN	0.898493673766994	0.898493673766994	positive	bicor
ERV316A3_2q36.1a	ERV3-16A3_I-int	ENSG00000179869.14	ABCA13	0.8984930225105	0.8984930225105	positive	bicor
ERVLB4_3p11.1d	ERVL-B4-int	ENSG00000182348.6	ZNF804B	0.89849264981463	0.89849264981463	positive	bicor
ERVLB4_8q11.21c	ERVL-B4-int	ENSG00000162624.14	LHX8	0.898492642697108	0.898492642697108	positive	bicor
HERVE_19p12	HERVE-int	ENSG00000121904.17	CSMD2	0.898492345676185	0.898492345676185	positive	bicor
HERVH_7q33a	HERVH-int	ENSG00000171195.10	MUC7	0.898492059235548	0.898492059235548	positive	bicor
HERVH_4p15.33c	HERVH-int	ENSG00000174469.19	CNTNAP2	0.898491438024345	0.898491438024345	positive	bicor
HERVH_6p22.3b	HERVH-int	ENSG00000157423.17	HYDIN	0.898491236788547	0.898491236788547	positive	bicor
ERVLB4_10q21.3d	ERVL-B4-int	ENSG00000006377.10	DLX6	0.898490438449981	0.898490438449981	positive	bicor
HERVI_1p21.1	HERVI-int	ENSG00000198670.11	LPA	0.898489575988267	0.898489575988267	positive	bicor
HERVH_14q12a	HERVH-int	ENSG00000124818.15	OPN5	0.898489221644731	0.898489221644731	positive	bicor
ERVLE_18q22.3f	ERVL-E-int	ENSG00000182348.6	ZNF804B	0.89848862694492	0.89848862694492	positive	bicor
ERVLB4_12p12.3d	ERVL-B4-int	ENSG00000141665.11	FBXO15	0.898488529470118	0.898488529470118	positive	bicor
HUERSP3_13q31.1	HUERS-P3-int	ENSG00000224586.6	GPX5	0.898487990362662	0.898487990362662	positive	bicor
HERVH_6p22.3b	HERVH-int	ENSG00000163618.17	CADPS	0.898487715949945	0.898487715949945	positive	bicor
HERVH_19q13.42a	HERVH-int	ENSG00000181143.15	MUC16	0.898487110681435	0.898487110681435	positive	bicor
ERV316A3_7q31.2	ERV3-16A3_I-int	ENSG00000163689.19	C3orf67	0.898486508785272	0.898486508785272	positive	bicor
ERVLB4_13q21.2	ERVL-B4-int	ENSG00000014257.15	ACPP	0.898486437914852	0.898486437914852	positive	bicor
ERVLE_4p12c	ERVL-E-int	ENSG00000109158.10	GABRA4	0.898484875795169	0.898484875795169	positive	bicor
ERVLB4_1q23.3f	ERVL-B4-int	ENSG00000179869.14	ABCA13	0.89848432343296	0.89848432343296	positive	bicor
HERVH_6q23.2b	HERVH-int	ENSG00000139144.9	PIK3C2G	0.898484025061138	0.898484025061138	positive	bicor
HERVL_18q22.1b	HERVL-int	ENSG00000118322.12	ATP10B	0.898483765958274	0.898483765958274	positive	bicor
HERVH_1q44	HERVH-int	ENSG00000050438.16	SLC4A8	0.898483761145182	0.898483761145182	positive	bicor
MER4B_18p11.32a	MER4B-int	ENSG00000121207.11	LRAT	0.89848344688985	0.89848344688985	positive	bicor
ERV316A3_7q31.1b	ERV3-16A3_I-int	ENSG00000183742.12	MACC1	0.898483255964971	0.898483255964971	positive	bicor
HERVH_5p15.2b	HERVH-int	ENSG00000197651.4	CCER1	0.898483047488356	0.898483047488356	positive	bicor
MER4B_8q21.3a	MER4B-int	ENSG00000151490.13	PTPRO	0.898482355670555	0.898482355670555	positive	bicor
HERVL_11q22.3f	HERVL-int	ENSG00000134115.12	CNTN6	0.898481496468676	0.898481496468676	positive	bicor
HERVK11D_6q22.31	HERVK11D-int	ENSG00000137707.13	BTG4	0.898481483131104	0.898481483131104	positive	bicor
ERVLB4_18q22.1f	ERVL-B4-int	ENSG00000196344.11	ADH7	0.898481176896095	0.898481176896095	positive	bicor
ERVLE_9p24.1d	ERVL-E-int	ENSG00000121904.17	CSMD2	0.898480956402865	0.898480956402865	positive	bicor
ERVLB4_8q12.3a	ERVL-B4-int	ENSG00000274391.4	TPTE	0.898480640351534	0.898480640351534	positive	bicor
HERVL_2q12.1b	HERVL-int	ENSG00000155897.9	ADCY8	0.898479991944013	0.898479991944013	positive	bicor
HERVH_4q22.2	HERVH-int	ENSG00000184860.9	SDR42E1	0.898479745538899	0.898479745538899	positive	bicor
HERVH_3p13b	HERVH-int	ENSG00000009765.14	IYD	0.898479373584941	0.898479373584941	positive	bicor
HERVP71A_11p14.1	HERVP71A-int	ENSG00000215372.6	ZNF705G	0.898478747939437	0.898478747939437	positive	bicor
HERVH_3q13.31b	HERVH-int	ENSG00000155719.16	OTOA	0.898478747509055	0.898478747509055	positive	bicor
HERV9_17q22b	HERV9-int	ENSG00000136696.10	IL36B	0.898477974386385	0.898477974386385	positive	bicor
HERVH_8q22.3b	HERVH-int	ENSG00000186094.16	AGBL4	0.898477896970199	0.898477896970199	positive	bicor
ERV316A3_3q11.2e	ERV3-16A3_I-int	ENSG00000215343.7	ZNF705D	0.89847691904766	0.89847691904766	positive	bicor
ERVLE_18q22.3e	ERVL-E-int	ENSG00000205057.4	CLLU1OS	0.898476600943317	0.898476600943317	positive	bicor
HERVIP10F_3q25.32	HERVIP10F-int	ENSG00000283434.1	RP11-249L12.1	0.898476166515661	0.898476166515661	positive	bicor
HML1_22p11.2c	HERVK14-int	ENSG00000144290.16	SLC4A10	0.89847616241099	0.89847616241099	positive	bicor
ERV316A3_6p22.3f	ERV3-16A3_I-int	ENSG00000139151.14	PLCZ1	0.89847613368754	0.89847613368754	positive	bicor
HERVL74_10q21.1	HERVL74-int	ENSG00000148482.11	SLC39A12	0.898476114206989	0.898476114206989	positive	bicor
ERVL_4q13.3a	ERVL-int	ENSG00000144278.14	GALNT13	0.898475856103621	0.898475856103621	positive	bicor
HERVL_1p21.1f	HERVL-int	ENSG00000157423.17	HYDIN	0.898475351652777	0.898475351652777	positive	bicor
HERVH_11p15.4f	HERVH-int	ENSG00000141431.10	ASXL3	0.898475277360422	0.898475277360422	positive	bicor
HERVH_6q23.2d	HERVH-int	ENSG00000273079.5	GRIN2B	0.898475139342068	0.898475139342068	positive	bicor
ERV316A3_1q23.3a	ERV3-16A3_I-int	ENSG00000006747.14	SCIN	0.898474991001508	0.898474991001508	positive	bicor
HERVL74_10q21.1	HERVL74-int	ENSG00000257743.8	MGAM2	0.89847494270426	0.89847494270426	positive	bicor
HERVL_11q22.3d	HERVL-int	ENSG00000119973.5	PRLHR	0.898473491313897	0.898473491313897	positive	bicor
HERVIP10F_18p11.21b	HERVIP10F-int	ENSG00000104237.7	RP1	0.898473033726821	0.898473033726821	positive	bicor
ERVLB4_12q12b	ERVL-B4-int	ENSG00000179869.14	ABCA13	0.898472522955302	0.898472522955302	positive	bicor
ERV316A3_1q43b	ERV3-16A3_I-int	ENSG00000231213.6	PLSCR5	0.898470829862613	0.898470829862613	positive	bicor
HERV9_8p12	HERV9-int	ENSG00000179603.17	GRM8	0.898470673010981	0.898470673010981	positive	bicor
MER4B_19q13.42a	MER4B-int	ENSG00000066813.14	ACSM2B	0.898470563746185	0.898470563746185	positive	bicor
HERVH_20p12.1b	HERVH-int	ENSG00000163618.17	CADPS	0.898469827588721	0.898469827588721	positive	bicor
HERVL_3q26.1g	HERVL-int	ENSG00000134757.4	DSG3	0.898469150896853	0.898469150896853	positive	bicor
HERVL_4q28.3a	HERVL-int	ENSG00000165923.15	AGBL2	0.898469060010293	0.898469060010293	positive	bicor
ERVLB4_5q12.1c	ERVL-B4-int	ENSG00000182348.6	ZNF804B	0.89846838121786	0.89846838121786	positive	bicor
HERVL_8q24.22	HERVL-int	ENSG00000155719.16	OTOA	0.898468270033833	0.898468270033833	positive	bicor
HERVH_2q36.1b	HERVH-int	ENSG00000186094.16	AGBL4	0.898467943224174	0.898467943224174	positive	bicor
HERVFH21_7p21.3	HERVFH21-int	ENSG00000186191.7	BPIFB4	0.898467700712898	0.898467700712898	positive	bicor
ERVLB4_8q12.1b	ERVL-B4-int	ENSG00000095777.14	MYO3A	0.898467262817716	0.898467262817716	positive	bicor
HUERSP3_13q31.1	HUERS-P3-int	ENSG00000196344.11	ADH7	0.898466810649415	0.898466810649415	positive	bicor
HERVH_6q22.1a	HERVH-int	ENSG00000169436.16	COL22A1	0.898466703861191	0.898466703861191	positive	bicor
HERVH_13q32.2	HERVH-int	ENSG00000139515.5	PDX1	0.898466676283364	0.898466676283364	positive	bicor
HERVH_16p12.3	HERVH-int	ENSG00000155511.17	GRIA1	0.898465950226664	0.898465950226664	positive	bicor
ERVLB4_2q24.2	ERVL-B4-int	ENSG00000073734.8	ABCB11	0.898465548071659	0.898465548071659	positive	bicor
HERVL_18q12.3a	HERVL-int	ENSG00000154864.11	PIEZO2	0.898465427378274	0.898465427378274	positive	bicor
ERV316A3_7q21.11g	ERV3-16A3_I-int	ENSG00000185313.6	SCN10A	0.898465305676771	0.898465305676771	positive	bicor
ERVLB4_21q21.2b	ERVL-B4-int	ENSG00000136531.15	SCN2A	0.898465136494821	0.898465136494821	positive	bicor
HERVFRD_14q11.2	MER50-int	ENSG00000136531.15	SCN2A	0.898464925864432	0.898464925864432	positive	bicor
ERVLE_4q32.1j	ERVL-E-int	ENSG00000124812.14	CRISP1	0.898464239229569	0.898464239229569	positive	bicor
HERVL_12p13.1b	HERVL-int	ENSG00000101448.13	EPPIN	0.898464171882414	0.898464171882414	positive	bicor
HERVH_6p21.2b	HERVH-int	ENSG00000185313.6	SCN10A	0.898462330008992	0.898462330008992	positive	bicor
ERVLB4_18q22.3	ERVL-B4-int	ENSG00000151834.15	GABRA2	0.898462073576212	0.898462073576212	positive	bicor
HML5_4q21.23	HERVK22-int	ENSG00000257743.8	MGAM2	0.898461901718429	0.898461901718429	positive	bicor
ERV316A3_8q23.3a	ERV3-16A3_I-int	ENSG00000257115.1	OR11H12	0.898461875147702	0.898461875147702	positive	bicor
ERV316A3_4q28.3i	ERV3-16A3_I-int	ENSG00000196344.11	ADH7	0.898461459672993	0.898461459672993	positive	bicor
HERVL40_3q12.2	HERVL40-int	ENSG00000176294.4	OR4N2	0.898461336598052	0.898461336598052	positive	bicor
ERV316A3_1p21.1f	ERV3-16A3_I-int	ENSG00000163689.19	C3orf67	0.898460759990917	0.898460759990917	positive	bicor
ERV316A3_4q13.1b	ERV3-16A3_I-int	ENSG00000074803.17	SLC12A1	0.898460557591835	0.898460557591835	positive	bicor
HERVH_5q21.1b	HERVH-int	ENSG00000135824.12	RGS8	0.898460089478352	0.898460089478352	positive	bicor
HERVH48_11q21	HERVH48-int	ENSG00000171435.13	KSR2	0.898460084161769	0.898460084161769	positive	bicor
HERV9_9p21.3	HERV9-int	ENSG00000257743.8	MGAM2	0.898460022366849	0.898460022366849	positive	bicor
PRIMAX_1q31.1b	PRIMAX-int	ENSG00000186472.19	PCLO	0.898459589643828	0.898459589643828	positive	bicor
HERVK11D_11p12	HERVK11D-int	ENSG00000163285.7	GABRG1	0.89845887706084	0.89845887706084	positive	bicor
HERVH_6q12c	HERVH-int	ENSG00000101448.13	EPPIN	0.89845887157835	0.89845887157835	positive	bicor
MER4B_7p11.2	MER4B-int	ENSG00000139144.9	PIK3C2G	0.898458529830936	0.898458529830936	positive	bicor
HERVL_14q23.1	HERVL-int	ENSG00000116218.12	NPHS2	0.898458419216614	0.898458419216614	positive	bicor
ERVLE_2q36.3d	ERVL-E-int	ENSG00000243729.3	OR5V1	0.898457699011937	0.898457699011937	positive	bicor
HERVH_2q36.1d	HERVH-int	ENSG00000121904.17	CSMD2	0.898457648268623	0.898457648268623	positive	bicor
HUERSP3_13q31.1	HUERS-P3-int	ENSG00000152092.15	ASTN1	0.898457560116519	0.898457560116519	positive	bicor
HERVH_9q22.31b	HERVH-int	ENSG00000157423.17	HYDIN	0.898457546625627	0.898457546625627	positive	bicor
ERV316A3_1q32.1c	ERV3-16A3_I-int	ENSG00000170049.9	KCNAB3	0.898456862236632	0.898456862236632	positive	bicor
ERV316A3_15q14b	ERV3-16A3_I-int	ENSG00000150275.17	PCDH15	0.898456701574796	0.898456701574796	positive	bicor
HERVI_4q25	HERVI-int	ENSG00000013293.5	SLC7A14	0.898456621981954	0.898456621981954	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000173212.4	MAB21L3	0.898455827691929	0.898455827691929	positive	bicor
ERVLE_8q23.3c	ERVL-E-int	ENSG00000164796.17	CSMD3	0.898455473308237	0.898455473308237	positive	bicor
HERVL_7q31.1c	HERVL-int	ENSG00000256463.8	SALL3	0.898455254451075	0.898455254451075	positive	bicor
HERVL_3q26.1h	HERVL-int	ENSG00000119121.21	TRPM6	0.898455012378866	0.898455012378866	positive	bicor
HERVH_9p21.1b	HERVH-int	ENSG00000104237.7	RP1	0.898454965580116	0.898454965580116	positive	bicor
HERVH_7q31.32a	HERVH-int	ENSG00000152822.13	GRM1	0.898454939858154	0.898454939858154	positive	bicor
ERV316A3_5q21.2b	ERV3-16A3_I-int	ENSG00000197748.12	CFAP43	0.898454262359212	0.898454262359212	positive	bicor
PRIMA4_11q24.1	PRIMA4-int	ENSG00000081479.12	LRP2	0.898453391964718	0.898453391964718	positive	bicor
HERVH_11q21a	HERVH-int	ENSG00000181143.15	MUC16	0.898452932616454	0.898452932616454	positive	bicor
HERVH_12p11.22b	HERVH-int	ENSG00000141665.11	FBXO15	0.898452665088038	0.898452665088038	positive	bicor
HERVH_5q15c	HERVH-int	ENSG00000205277.9	MUC12	0.898451665569868	0.898451665569868	positive	bicor
HERVH_1p34.2b	HERVH-int	ENSG00000141837.19	CACNA1A	0.898451018235879	0.898451018235879	positive	bicor
HERVK11_11p15.2	HERVK11-int	ENSG00000179088.14	C12orf42	0.898450534673491	0.898450534673491	positive	bicor
ERVLE_9p24.2b	ERVL-E-int	ENSG00000215372.6	ZNF705G	0.898450344615278	0.898450344615278	positive	bicor
HERVFRD_16q12.2	MER50-int	ENSG00000179603.17	GRM8	0.898450288700513	0.898450288700513	positive	bicor
HERVH_5q21.1c	HERVH-int	ENSG00000116183.10	PAPPA2	0.898450146464696	0.898450146464696	positive	bicor
HERVH_3q24a	HERVH-int	ENSG00000179869.14	ABCA13	0.898450103159531	0.898450103159531	positive	bicor
HERVIP10F_12q24.21	HERVIP10F-int	ENSG00000022355.16	GABRA1	0.898449261257088	0.898449261257088	positive	bicor
ERVLE_8q21.13d	ERVL-E-int	ENSG00000004846.16	ABCB5	0.898449248647746	0.898449248647746	positive	bicor
ERV316A3_13q31.3b	ERV3-16A3_I-int	ENSG00000173769.4	TOPAZ1	0.898447900806481	0.898447900806481	positive	bicor
ERVLB4_7p12.2	ERVL-B4-int	ENSG00000133019.11	CHRM3	0.898447321569739	0.898447321569739	positive	bicor
ERV316A3_1p21.1f	ERV3-16A3_I-int	ENSG00000172461.10	FUT9	0.898447103584907	0.898447103584907	positive	bicor
HERVP71A_3q28	HERVP71A-int	ENSG00000164113.10	ADAD1	0.898446544851368	0.898446544851368	positive	bicor
HERVH_3q28d	HERVH-int	ENSG00000186472.19	PCLO	0.898446359478935	0.898446359478935	positive	bicor
HERVH_6q23.2b	HERVH-int	ENSG00000171495.16	MROH2B	0.898446284996015	0.898446284996015	positive	bicor
HERVI_3p21.2	HERVI-int	ENSG00000170959.14	DCDC1	0.898444820546648	0.898444820546648	positive	bicor
HERVH_2q23.3b	HERVH-int	ENSG00000138311.15	ZNF365	0.898444207530819	0.898444207530819	positive	bicor
HERVFH19_5q21.2	HERVFH19-int	ENSG00000283434.1	RP11-249L12.1	0.898444116961296	0.898444116961296	positive	bicor
MER4B_5p13.1d	MER4B-int	ENSG00000165923.15	AGBL2	0.898444042048561	0.898444042048561	positive	bicor
HERVP71A_10q24.32	HERVP71A-int	ENSG00000065371.17	ROPN1	0.898443090997341	0.898443090997341	positive	bicor
HERVH_3p22.3d	HERVH-int	ENSG00000141837.19	CACNA1A	0.898442735678528	0.898442735678528	positive	bicor
HERVH_11p14.3b	HERVH-int	ENSG00000081479.12	LRP2	0.898442316344602	0.898442316344602	positive	bicor
HERV9_10q23.33	HERV9-int	ENSG00000186094.16	AGBL4	0.898441872040053	0.898441872040053	positive	bicor
HERVH_5p14.3c	HERVH-int	ENSG00000090512.11	FETUB	0.898440812452328	0.898440812452328	positive	bicor
HUERSP3_13q31.1	HUERS-P3-int	ENSG00000165923.15	AGBL2	0.898440769039249	0.898440769039249	positive	bicor
HERVH_8q12.3	HERVH-int	ENSG00000166069.13	TMCO5A	0.898440285050809	0.898440285050809	positive	bicor
ERV316A3_4p12f	ERV3-16A3_I-int	ENSG00000162624.14	LHX8	0.898439964103344	0.898439964103344	positive	bicor
ERVLB4_5p14.1d	ERVL-B4-int	ENSG00000147724.11	FAM135B	0.898439929675556	0.898439929675556	positive	bicor
HERVH_2p13.3c	HERVH-int	ENSG00000181143.15	MUC16	0.898439909783781	0.898439909783781	positive	bicor
HUERSP3_3q26.32	HUERS-P3-int	ENSG00000144015.4	TRIM43	0.898439887563088	0.898439887563088	positive	bicor
HERVH_20p12.1a	HERVH-int	ENSG00000110777.11	POU2AF1	0.898438975949247	0.898438975949247	positive	bicor
HERVH_9q22.31b	HERVH-int	ENSG00000132164.9	SLC6A11	0.898437748062264	0.898437748062264	positive	bicor
HERVL_5p14.1j	HERVL-int	ENSG00000144481.16	TRPM8	0.898437734394973	0.898437734394973	positive	bicor
ERVLE_12q14.1c	ERVL-E-int	ENSG00000274391.4	TPTE	0.898437226677219	0.898437226677219	positive	bicor
ERVLB4_12q21.32c	ERVL-B4-int	ENSG00000182389.19	CACNB4	0.898437202380199	0.898437202380199	positive	bicor
HERVL_6q13d	HERVL-int	ENSG00000274391.4	TPTE	0.898436912600234	0.898436912600234	positive	bicor
HERVH_5q23.2g	HERVH-int	ENSG00000136011.14	STAB2	0.898436550308354	0.898436550308354	positive	bicor
HERVH_3p21.31b	HERVH-int	ENSG00000152092.15	ASTN1	0.898435930623425	0.898435930623425	positive	bicor
HERVIP10F_1p36.21	HERVIP10F-int	ENSG00000179869.14	ABCA13	0.898435883029541	0.898435883029541	positive	bicor
HERVH_20p12.1b	HERVH-int	ENSG00000213265.8	TSGA13	0.898435545473665	0.898435545473665	positive	bicor
ERVLE_18q12.1g	ERVL-E-int	ENSG00000156510.12	HKDC1	0.898435176241162	0.898435176241162	positive	bicor
HERVL_7p11.2b	HERVL-int	ENSG00000084453.16	SLCO1A2	0.898434945184477	0.898434945184477	positive	bicor
HERVH_1q32.2c	HERVH-int	ENSG00000141946.1	ZIM3	0.898434272249063	0.898434272249063	positive	bicor
HERVFRD_1q23.3	MER50-int	ENSG00000139915.18	MDGA2	0.898433946032204	0.898433946032204	positive	bicor
ERVLE_8q21.13d	ERVL-E-int	ENSG00000109181.11	UGT2B10	0.898433874640925	0.898433874640925	positive	bicor
MER4B_1q43b	MER4B-int	ENSG00000110975.8	SYT10	0.898433688848469	0.898433688848469	positive	bicor
HERVIP10F_3p26.1	HERVIP10F-int	ENSG00000153237.17	CCDC148	0.898433350305224	0.898433350305224	positive	bicor
ERV316A3_1p35.2	ERV3-16A3_I-int	ENSG00000007174.17	DNAH9	0.8984332559446	0.8984332559446	positive	bicor
ERVLB4_21q22.3a	ERVL-B4-int	ENSG00000165841.9	CYP2C19	0.898432495456825	0.898432495456825	positive	bicor
HERV9_15q21.1a	HERV9-int	ENSG00000132164.9	SLC6A11	0.898432440893168	0.898432440893168	positive	bicor
ERVLB4_4q26e	ERVL-B4-int	ENSG00000125207.7	PIWIL1	0.898431755221335	0.898431755221335	positive	bicor
MER4B_12p12.1a	MER4B-int	ENSG00000181355.20	OFCC1	0.898431714208796	0.898431714208796	positive	bicor
ERVLB4_18q22.3	ERVL-B4-int	ENSG00000148482.11	SLC39A12	0.898431640552941	0.898431640552941	positive	bicor
HUERSP3_13q31.1	HUERS-P3-int	ENSG00000256870.2	SLC5A8	0.898431569052402	0.898431569052402	positive	bicor
HERVH_3p24.3d	HERVH-int	ENSG00000184860.9	SDR42E1	0.898430701769221	0.898430701769221	positive	bicor
HERVL40_6q15	HERVL40-int	ENSG00000112499.12	SLC22A2	0.898430250738948	0.898430250738948	positive	bicor
HERVH_11q12.3	HERVH-int	ENSG00000165970.11	SLC6A5	0.898430096680954	0.898430096680954	positive	bicor
MER4B_4q13.3b	MER4B-int	ENSG00000137648.17	TMPRSS4	0.898429809911201	0.898429809911201	positive	bicor
HERVW_4q13.1a	HERV17-int	ENSG00000073734.8	ABCB11	0.898429644694746	0.898429644694746	positive	bicor
ERVLB4_Xq21.31b	ERVL-B4-int	ENSG00000164199.16	ADGRV1	0.898429314005745	0.898429314005745	positive	bicor
HERVP71A_11p14.1	HERVP71A-int	ENSG00000141668.9	CBLN2	0.898429045471996	0.898429045471996	positive	bicor
HERV9_19p13.2	HERV9-int	ENSG00000110887.7	DAO	0.898428784386268	0.898428784386268	positive	bicor
ERV316A3_3q25.2c	ERV3-16A3_I-int	ENSG00000182389.19	CACNB4	0.898428730550252	0.898428730550252	positive	bicor
ERVLE_21q21.3c	ERVL-E-int	ENSG00000173597.8	SULT1B1	0.89842841465144	0.89842841465144	positive	bicor
HERV30_3q26.1	HERV30-int	ENSG00000106536.19	POU6F2	0.898428004015553	0.898428004015553	positive	bicor
ERV316A3_13q21.32c	ERV3-16A3_I-int	ENSG00000143355.15	LHX9	0.898427276740196	0.898427276740196	positive	bicor
ERVLB4_8p12a	ERVL-B4-int	ENSG00000179915.22	NRXN1	0.898426071998955	0.898426071998955	positive	bicor
ERV316A3_1p21.1f	ERV3-16A3_I-int	ENSG00000183747.11	ACSM2A	0.898425379059018	0.898425379059018	positive	bicor
HERVFRD_18p11.31	MER50-int	ENSG00000148735.14	PLEKHS1	0.898424799081418	0.898424799081418	positive	bicor
HERVH_4q28.3i	HERVH-int	ENSG00000139515.5	PDX1	0.898423886352832	0.898423886352832	positive	bicor
HERVH_16q12.1a	HERVH-int	ENSG00000183454.16	GRIN2A	0.898423271570392	0.898423271570392	positive	bicor
HERVL_3q26.1h	HERVL-int	ENSG00000139865.16	TTC6	0.898422855868417	0.898422855868417	positive	bicor
ERVLB4_10q25.1a	ERVL-B4-int	ENSG00000080224.17	EPHA6	0.898421902629665	0.898421902629665	positive	bicor
HML6_20p11.21	HERVK3-int	ENSG00000163075.12	CFAP221	0.898421429413145	0.898421429413145	positive	bicor
HERVH_11q12.3	HERVH-int	ENSG00000141431.10	ASXL3	0.898421111725003	0.898421111725003	positive	bicor
HERVH_7q31.1b	HERVH-int	ENSG00000204694.10	OR11A1	0.89842082498993	0.89842082498993	positive	bicor
HUERSP3_8q23.2	HUERS-P3-int	ENSG00000151834.15	GABRA2	0.898420471812868	0.898420471812868	positive	bicor
ERVLB4_3q24b	ERVL-B4-int	ENSG00000168594.15	ADAM29	0.898419695160152	0.898419695160152	positive	bicor
ERVLE_12q21.1f	ERVL-E-int	ENSG00000156414.18	TDRD9	0.89841954828968	0.89841954828968	positive	bicor
HERVP71A_13q21.1	HERVP71A-int	ENSG00000273079.5	GRIN2B	0.898418761091786	0.898418761091786	positive	bicor
ERVLE_18q22.3f	ERVL-E-int	ENSG00000274391.4	TPTE	0.89841786696033	0.89841786696033	positive	bicor
ERVLE_18q21.2d	ERVL-E-int	ENSG00000042813.7	ZPBP	0.898417356368052	0.898417356368052	positive	bicor
ERVLE_10q25.1b	ERVL-E-int	ENSG00000141431.10	ASXL3	0.898416565341881	0.898416565341881	positive	bicor
MER4B_7p12.2	MER4B-int	ENSG00000148735.14	PLEKHS1	0.898416212368595	0.898416212368595	positive	bicor
PRIMAX_1q31.1b	PRIMAX-int	ENSG00000150361.11	KLHL1	0.898416197656984	0.898416197656984	positive	bicor
HERVKC4_1p22.2	HERVKC4-int	ENSG00000179869.14	ABCA13	0.898416174086089	0.898416174086089	positive	bicor
PRIMA41_20q11.1c	PRIMA41-int	ENSG00000108242.12	CYP2C18	0.898415798331181	0.898415798331181	positive	bicor
ERVLB4_13q31.2g	ERVL-B4-int	ENSG00000173988.12	LRRC63	0.898415457822143	0.898415457822143	positive	bicor
ERV316A3_2p22.3f	ERV3-16A3_I-int	ENSG00000173597.8	SULT1B1	0.898415204938933	0.898415204938933	positive	bicor
HERVL74_10q21.1	HERVL74-int	ENSG00000180777.13	ANKRD30B	0.898413616011794	0.898413616011794	positive	bicor
HERVH_3p12.2b	HERVH-int	ENSG00000172752.14	COL6A5	0.898411825727561	0.898411825727561	positive	bicor
ERVLE_4q25b	ERVL-E-int	ENSG00000115919.14	KYNU	0.898411450208601	0.898411450208601	positive	bicor
MER4B_11p15.4	MER4B-int	ENSG00000119121.21	TRPM6	0.898411304915435	0.898411304915435	positive	bicor
ERVL_17q22	ERVL-int	ENSG00000150275.17	PCDH15	0.898410968024365	0.898410968024365	positive	bicor
HERVH_4q22.1g	HERVH-int	ENSG00000110887.7	DAO	0.898410919771477	0.898410919771477	positive	bicor
ERVLE_3p12.1b	ERVL-E-int	ENSG00000164113.10	ADAD1	0.898410629181353	0.898410629181353	positive	bicor
HERVL_6q14.1b	HERVL-int	ENSG00000066813.14	ACSM2B	0.898410328589914	0.898410328589914	positive	bicor
ERV316A3_3p12.2g	ERV3-16A3_I-int	ENSG00000042813.7	ZPBP	0.898410066848198	0.898410066848198	positive	bicor
HERVH48_1q25.3	HERVH48-int	ENSG00000170324.20	FRMPD2	0.898409257071769	0.898409257071769	positive	bicor
HERVL_7p11.2b	HERVL-int	ENSG00000183747.11	ACSM2A	0.898408024278937	0.898408024278937	positive	bicor
ERV316A3_8q22.1a	ERV3-16A3_I-int	ENSG00000171495.16	MROH2B	0.898407991976772	0.898407991976772	positive	bicor
HERVH_6q25.2b	HERVH-int	ENSG00000170927.14	PKHD1	0.898407812388896	0.898407812388896	positive	bicor
HERVH_6q11.1a	HERVH-int	ENSG00000176294.4	OR4N2	0.898407399607864	0.898407399607864	positive	bicor
HUERSP3_6q12a	HUERS-P3-int	ENSG00000119913.4	TECTB	0.898407320551241	0.898407320551241	positive	bicor
HERVH_3q24d	HERVH-int	ENSG00000116183.10	PAPPA2	0.898406979561561	0.898406979561561	positive	bicor
MER4B_7p11.2	MER4B-int	ENSG00000009765.14	IYD	0.898406301126331	0.898406301126331	positive	bicor
HERVH_20p13a	HERVH-int	ENSG00000186094.16	AGBL4	0.898405929916876	0.898405929916876	positive	bicor
HERVL_1p21.1f	HERVL-int	ENSG00000171587.14	DSCAM	0.898405769804565	0.898405769804565	positive	bicor
MER4B_12p12.1a	MER4B-int	ENSG00000170927.14	PKHD1	0.898405728072686	0.898405728072686	positive	bicor
HUERSP3_10q21.1	HUERS-P3-int	ENSG00000162843.17	WDR64	0.898405330282767	0.898405330282767	positive	bicor
MER4B_10q23.1a	MER4B-int	ENSG00000165841.9	CYP2C19	0.89840460306678	0.89840460306678	positive	bicor
ERVLE_10p11.22c	ERVL-E-int	ENSG00000183747.11	ACSM2A	0.898404469624737	0.898404469624737	positive	bicor
MER4B_3p24.3	MER4B-int	ENSG00000174469.19	CNTNAP2	0.898404030997041	0.898404030997041	positive	bicor
