"gene","module"
"ENSG00000261773.1","grey"
"ENSG00000262587.3","lightgreen"
"ENSG00000287042.2","yellow"
"ENSG00000185339.9","green"
"ENSG00000274776.1","tan"
"ENSG00000228818.1","magenta"
"ENSG00000280033.1","darkred"
"ENSG00000162746.14","turquoise"
"ENSG00000163636.11","red"
"ENSG00000132661.4","black"
"ENSG00000288905.1","turquoise"
"ENSG00000286315.1","grey"
"ENSG00000233101.10","grey"
"ENSG00000130224.15","turquoise"
"ENSG00000213598.4","magenta"
"ENSG00000102904.15","grey"
"ENSG00000230457.3","black"
"ENSG00000125945.15","blue"
"ENSG00000137261.15","darkgrey"
"ENSG00000130813.18","turquoise"
"ENSG00000236814.1","magenta"
"ENSG00000166104.15","turquoise"
"ENSG00000213523.12","brown"
"ENSG00000070761.8","blue"
"ENSG00000160714.10","brown"
"ENSG00000211451.12","grey"
"ENSG00000106948.17","green"
"ENSG00000152700.14","tan"
"ENSG00000274372.5","greenyellow"
"ENSG00000274290.3","grey"
"ENSG00000180938.6","green"
"ENSG00000103260.9","yellow"
"ENSG00000162739.14","darkturquoise"
"ENSG00000272691.1","lightgreen"
"ENSG00000128271.22","lightcyan"
"ENSG00000288856.1","grey"
"ENSG00000235485.1","magenta"
"ENSG00000262962.1","grey"
"ENSG00000142765.18","darkturquoise"
"ENSG00000261594.4","green"
"ENSG00000265474.1","pink"
"ENSG00000166845.15","turquoise"
"ENSG00000279029.1","midnightblue"
"ENSG00000177875.5","grey"
"ENSG00000261098.1","grey"
"ENSG00000213279.2","grey"
"ENSG00000111961.19","green"
"ENSG00000215156.5","midnightblue"
"ENSG00000141959.17","turquoise"
"ENSG00000160783.19","yellow"
"ENSG00000269961.1","blue"
"ENSG00000076641.4","pink"
"ENSG00000119185.13","blue"
"ENSG00000289447.1","grey60"
"ENSG00000178974.11","tan"
"ENSG00000213654.10","cyan"
"ENSG00000100053.10","red"
"ENSG00000119608.15","salmon"
"ENSG00000174576.10","grey"
"ENSG00000104327.7","lightyellow"
"ENSG00000159708.18","darkorange"
"ENSG00000280039.1","grey"
"ENSG00000267270.7","turquoise"
"ENSG00000174365.21","grey"
"ENSG00000261329.7","grey"
"ENSG00000273765.1","lightgreen"
"ENSG00000161692.18","blue"
"ENSG00000152503.10","green"
"ENSG00000145244.12","darkgrey"
"ENSG00000231711.2","grey"
"ENSG00000130787.14","green"
"ENSG00000279833.1","turquoise"
"ENSG00000176209.12","blue"
"ENSG00000143001.5","grey"
"ENSG00000234983.1","pink"
"ENSG00000220472.1","magenta"
"ENSG00000131885.17","darkgreen"
"ENSG00000138814.17","blue"
"ENSG00000237371.1","grey"
"ENSG00000197102.14","red"
"ENSG00000198088.10","turquoise"
"ENSG00000197520.11","brown"
"ENSG00000281490.1","grey"
"ENSG00000148288.13","green"
"ENSG00000171790.16","salmon"
"ENSG00000268903.1","pink"
"ENSG00000254707.1","yellow"
"ENSG00000137168.8","yellow"
"ENSG00000187556.8","grey"
"ENSG00000198795.11","turquoise"
"ENSG00000196961.13","brown"
"ENSG00000259146.4","blue"
"ENSG00000261670.1","brown"
"ENSG00000271553.1","salmon"
"ENSG00000084073.10","brown"
"ENSG00000146842.17","brown"
"ENSG00000011590.14","lightgreen"
"ENSG00000183808.12","midnightblue"
"ENSG00000196935.9","pink"
"ENSG00000110888.18","greenyellow"
"ENSG00000214922.9","turquoise"
"ENSG00000268520.1","grey"
"ENSG00000257773.1","magenta"
"ENSG00000267651.1","grey"
"ENSG00000137975.8","royalblue"
"ENSG00000132603.15","brown"
"ENSG00000228948.2","salmon"
"ENSG00000215458.8","grey"
"ENSG00000258608.1","magenta"
"ENSG00000137038.8","yellow"
"ENSG00000235655.3","grey"
"ENSG00000142065.14","blue"
"ENSG00000115652.15","blue"
"ENSG00000175220.12","brown"
"ENSG00000230793.1","blue"
"ENSG00000277290.1","turquoise"
"ENSG00000273014.1","turquoise"
"ENSG00000130479.11","brown"
"ENSG00000089177.19","tan"
"ENSG00000278493.1","pink"
"ENSG00000090013.11","red"
"ENSG00000267838.2","greenyellow"
"ENSG00000228960.6","grey"
"ENSG00000262903.1","pink"
"ENSG00000121454.6","grey"
"ENSG00000234810.4","green"
"ENSG00000182108.11","grey"
"ENSG00000146476.11","yellow"
"ENSG00000281692.3","grey"
"ENSG00000176401.6","grey"
"ENSG00000065268.11","yellow"
"ENSG00000275636.1","salmon"
"ENSG00000273064.1","lightgreen"
"ENSG00000085185.16","darkred"
"ENSG00000198711.5","turquoise"
"ENSG00000230080.2","magenta"
"ENSG00000198715.13","purple"
"ENSG00000286799.1","grey"
"ENSG00000228360.1","black"
"ENSG00000233602.1","grey"
"ENSG00000214711.10","skyblue"
"ENSG00000182796.15","green"
"ENSG00000136205.17","black"
"ENSG00000177800.2","magenta"
"ENSG00000197013.11","yellow"
"ENSG00000251661.3","turquoise"
"ENSG00000286220.1","grey"
"ENSG00000167302.11","brown"
"ENSG00000100852.14","brown"
"ENSG00000260806.1","purple"
"ENSG00000105617.4","brown"
"ENSG00000154678.18","turquoise"
"ENSG00000234456.10","turquoise"
"ENSG00000213839.4","tan"
"ENSG00000228661.1","red"
"ENSG00000233382.8","blue"
"ENSG00000253983.3","grey"
"ENSG00000127870.17","tan"
"ENSG00000127184.13","yellow"
"ENSG00000163328.14","yellow"
"ENSG00000135482.7","red"
"ENSG00000161981.11","yellow"
"ENSG00000253187.2","grey"
"ENSG00000158691.15","green"
"ENSG00000222009.8","turquoise"
"ENSG00000100348.10","yellow"
"ENSG00000225981.2","purple"
"ENSG00000111247.15","blue"
"ENSG00000173702.7","skyblue"
"ENSG00000124140.15","lightyellow"
"ENSG00000233008.7","grey"
"ENSG00000111731.13","blue"
"ENSG00000185305.12","turquoise"
"ENSG00000270225.1","magenta"
"ENSG00000004399.13","turquoise"
"ENSG00000267106.9","blue"
"ENSG00000254245.3","grey"
"ENSG00000205771.7","blue"
"ENSG00000243018.1","grey"
"ENSG00000226125.2","grey"
"ENSG00000225031.1","magenta"
"ENSG00000139631.20","blue"
"ENSG00000124155.19","brown"
"ENSG00000235280.2","grey"
"ENSG00000198182.13","blue"
"ENSG00000166971.17","yellow"
"ENSG00000254288.1","turquoise"
"ENSG00000107816.17","blue"
"ENSG00000066455.13","brown"
"ENSG00000135298.15","turquoise"
"ENSG00000285967.1","lightgreen"
"ENSG00000058804.12","brown"
"ENSG00000268069.2","pink"
"ENSG00000289142.1","grey"
"ENSG00000173402.12","tan"
"ENSG00000281207.1","pink"
"ENSG00000251332.1","tan"
"ENSG00000124067.17","turquoise"
"ENSG00000205209.8","blue"
"ENSG00000104447.13","turquoise"
"ENSG00000263219.1","grey"
"ENSG00000197620.11","yellow"
"ENSG00000240499.7","midnightblue"
"ENSG00000276386.1","green"
"ENSG00000254211.6","steelblue"
"ENSG00000187994.14","turquoise"
"ENSG00000187091.14","turquoise"
"ENSG00000178927.18","black"
"ENSG00000157911.11","blue"
"ENSG00000020256.20","yellow"
"ENSG00000213064.10","black"
"ENSG00000251369.9","greenyellow"
"ENSG00000102038.16","blue"
"ENSG00000102384.14","blue"
"ENSG00000274461.2","blue"
"ENSG00000139116.19","tan"
"ENSG00000249437.8","cyan"
"ENSG00000187867.10","darkgrey"
"ENSG00000232352.2","blue"
"ENSG00000236144.9","greenyellow"
"ENSG00000248485.2","turquoise"
"ENSG00000078589.13","darkturquoise"
"ENSG00000169762.17","yellow"
"ENSG00000155592.16","tan"
"ENSG00000253348.1","blue"
"ENSG00000169035.12","royalblue"
"ENSG00000242960.1","magenta"
"ENSG00000275236.1","purple"
"ENSG00000104998.4","grey"
"ENSG00000277959.1","black"
"ENSG00000139626.16","darkturquoise"
"ENSG00000214688.6","grey"
"ENSG00000267199.1","turquoise"
"ENSG00000119866.22","royalblue"
"ENSG00000260081.2","grey"
"ENSG00000271727.2","blue"
"ENSG00000141096.6","grey"
"ENSG00000170689.10","pink"
"ENSG00000276251.1","blue"
"ENSG00000060491.17","black"
"ENSG00000226849.1","greenyellow"
"ENSG00000228470.1","grey"
"ENSG00000173083.16","cyan"
"ENSG00000261790.2","turquoise"
"ENSG00000169181.13","turquoise"
"ENSG00000286125.2","grey"
"ENSG00000119906.13","grey"
"ENSG00000128891.16","brown"
"ENSG00000258384.1","midnightblue"
"ENSG00000101745.17","tan"
"ENSG00000189045.15","green"
"ENSG00000236449.2","grey"
"ENSG00000254604.1","purple"
"ENSG00000266714.10","turquoise"
"ENSG00000236015.1","midnightblue"
"ENSG00000272692.2","turquoise"
"ENSG00000229719.6","black"
"ENSG00000258325.2","blue"
"ENSG00000268663.1","magenta"
"ENSG00000232818.2","steelblue"
"ENSG00000257551.1","blue"
"ENSG00000279382.1","grey"
"ENSG00000197935.7","green"
"ENSG00000198155.5","turquoise"
"ENSG00000181610.13","red"
"ENSG00000226149.6","grey"
"ENSG00000204272.13","steelblue"
"ENSG00000196312.15","blue"
"ENSG00000127989.14","grey"
"ENSG00000204516.10","green"
"ENSG00000050030.16","green"
"ENSG00000285884.2","grey"
"ENSG00000162062.15","grey"
"ENSG00000248124.9","turquoise"
"ENSG00000226648.2","greenyellow"
"ENSG00000213801.4","green"
"ENSG00000226194.5","grey"
"ENSG00000221821.4","purple"
"ENSG00000231187.3","turquoise"
"ENSG00000234231.4","turquoise"
"ENSG00000143882.12","turquoise"
"ENSG00000272599.2","blue"
"ENSG00000234494.8","greenyellow"
"ENSG00000120942.14","brown"
"ENSG00000232732.11","blue"
"ENSG00000253250.3","green"
"ENSG00000272072.1","midnightblue"
"ENSG00000276547.2","lightcyan"
"ENSG00000172007.7","grey"
"ENSG00000275445.1","purple"
"ENSG00000115041.13","green"
"ENSG00000287346.1","purple"
"ENSG00000179163.12","blue"
"ENSG00000286861.1","grey"
"ENSG00000230002.3","pink"
"ENSG00000122824.11","green"
"ENSG00000165115.15","grey"
"ENSG00000196109.9","turquoise"
"ENSG00000188282.12","grey"
"ENSG00000138101.20","steelblue"
"ENSG00000260193.1","grey"
"ENSG00000248483.7","grey"
"ENSG00000160294.11","brown"
"ENSG00000008735.14","lightyellow"
"ENSG00000129355.7","lightcyan"
"ENSG00000171189.18","brown"
"ENSG00000285413.1","grey"
"ENSG00000275092.1","black"
"ENSG00000237991.3","magenta"
"ENSG00000164309.15","tan"
"ENSG00000237440.9","grey"
"ENSG00000227110.7","turquoise"
"ENSG00000278318.5","grey"
"ENSG00000236349.1","magenta"
"ENSG00000166582.11","tan"
"ENSG00000247950.8","blue"
"ENSG00000205054.9","turquoise"
"ENSG00000198898.15","yellow"
"ENSG00000156500.16","blue"
"ENSG00000260613.2","grey"
"ENSG00000076248.11","tan"
"ENSG00000288908.1","red"
"ENSG00000186792.17","salmon"
"ENSG00000204267.17","pink"
"ENSG00000151470.13","blue"
"ENSG00000279894.1","blue"
"ENSG00000203705.11","yellow"
"ENSG00000103375.11","greenyellow"
"ENSG00000138315.13","salmon"
"ENSG00000271327.1","green"
"ENSG00000104728.16","turquoise"
"ENSG00000157999.6","darkred"
"ENSG00000011451.21","brown"
"ENSG00000176619.13","red"
"ENSG00000229503.1","magenta"
"ENSG00000267498.2","blue"
"ENSG00000062038.15","royalblue"
"ENSG00000172404.5","purple"
"ENSG00000279932.1","black"
"ENSG00000170802.17","grey"
"ENSG00000258811.1","salmon"
"ENSG00000132467.4","brown"
"ENSG00000115271.11","pink"
"ENSG00000155008.16","yellow"
"ENSG00000085415.16","brown"
"ENSG00000105127.10","brown"
"ENSG00000260086.4","turquoise"
"ENSG00000251633.3","magenta"
"ENSG00000279320.1","pink"
"ENSG00000255410.2","turquoise"
"ENSG00000198691.14","turquoise"
"ENSG00000246627.6","purple"
"ENSG00000267130.1","grey"
"ENSG00000238018.2","turquoise"
"ENSG00000184471.9","grey"
"ENSG00000289126.1","purple"
"ENSG00000165512.5","turquoise"
"ENSG00000173809.18","grey"
"ENSG00000247363.3","blue"
"ENSG00000272334.1","grey"
"ENSG00000236849.6","turquoise"
"ENSG00000287378.1","blue"
"ENSG00000262870.1","midnightblue"
"ENSG00000114735.10","blue"
"ENSG00000214176.10","black"
"ENSG00000231064.8","blue"
"ENSG00000211644.3","paleturquoise"
"ENSG00000185189.18","blue"
"ENSG00000217783.2","blue"
"ENSG00000255150.2","green"
"ENSG00000287814.1","grey"
"ENSG00000233690.1","blue"
"ENSG00000241061.3","magenta"
"ENSG00000181291.8","turquoise"
"ENSG00000271904.1","grey"
"ENSG00000248971.2","blue"
"ENSG00000243107.1","turquoise"
"ENSG00000274156.1","darkred"
"ENSG00000185666.15","grey"
"ENSG00000050438.17","turquoise"
"ENSG00000182742.6","turquoise"
"ENSG00000121104.8","turquoise"
"ENSG00000229153.6","pink"
"ENSG00000103044.11","salmon"
"ENSG00000108424.11","brown"
"ENSG00000228779.1","grey"
"ENSG00000139219.19","lightcyan"
"ENSG00000136982.6","grey"
"ENSG00000225269.3","grey"
"ENSG00000168060.16","turquoise"
"ENSG00000053372.5","brown"
"ENSG00000101049.18","turquoise"
"ENSG00000119729.12","yellow"
"ENSG00000115935.18","green"
"ENSG00000169627.9","magenta"
"ENSG00000280832.2","turquoise"
"ENSG00000038002.9","blue"
"ENSG00000110172.12","salmon"
"ENSG00000272841.1","turquoise"
"ENSG00000262118.1","grey"
"ENSG00000130726.12","brown"
"ENSG00000241634.1","grey"
"ENSG00000104432.14","turquoise"
"ENSG00000250900.6","greenyellow"
"ENSG00000178966.17","tan"
"ENSG00000104312.8","turquoise"
"ENSG00000259321.1","greenyellow"
"ENSG00000120647.10","red"
"ENSG00000254633.2","blue"
"ENSG00000254867.1","salmon"
"ENSG00000157456.8","saddlebrown"
"ENSG00000167191.12","tan"
"ENSG00000176383.9","black"
"ENSG00000287855.1","blue"
"ENSG00000210140.1","grey"
"ENSG00000259802.1","purple"
"ENSG00000169764.16","tan"
"ENSG00000289261.1","lightgreen"
"ENSG00000286407.1","brown"
"ENSG00000279583.1","black"
"ENSG00000230876.8","blue"
"ENSG00000125637.16","cyan"
"ENSG00000131187.10","pink"
"ENSG00000285766.1","grey"
"ENSG00000214765.9","blue"
"ENSG00000181827.16","grey"
"ENSG00000146232.17","black"
"ENSG00000224965.1","steelblue"
"ENSG00000236830.8","blue"
"ENSG00000131873.7","pink"
"ENSG00000288935.1","black"
"ENSG00000104472.10","tan"
"ENSG00000137497.19","brown"
"ENSG00000289574.1","grey"
"ENSG00000186862.20","turquoise"
"ENSG00000160062.15","grey60"
"ENSG00000087510.7","royalblue"
"ENSG00000277147.7","turquoise"
"ENSG00000286750.1","grey"
"ENSG00000287727.1","midnightblue"
"ENSG00000068885.15","blue"
"ENSG00000289499.1","lightgreen"
"ENSG00000226314.9","blue"
"ENSG00000223459.6","grey"
"ENSG00000273079.7","lightyellow"
"ENSG00000230280.2","grey"
"ENSG00000286340.2","purple"
"ENSG00000160271.16","black"
"ENSG00000283439.4","darkorange"
"ENSG00000147586.10","yellow"
"ENSG00000103021.10","grey"
"ENSG00000149527.18","royalblue"
"ENSG00000280767.3","blue"
"ENSG00000247240.9","red"
"ENSG00000222019.7","turquoise"
"ENSG00000263818.5","blue"
"ENSG00000187048.14","grey"
"ENSG00000288062.1","green"
"ENSG00000183255.12","black"
"ENSG00000231969.3","grey"
"ENSG00000123407.4","turquoise"
"ENSG00000278416.1","grey"
"ENSG00000103227.19","blue"
"ENSG00000263342.1","grey"
"ENSG00000092330.18","brown"
"ENSG00000284691.1","grey"
"ENSG00000102001.13","green"
"ENSG00000272551.1","turquoise"
"ENSG00000203872.7","grey"
"ENSG00000170956.17","midnightblue"
"ENSG00000288966.1","grey"
"ENSG00000224837.1","magenta"
"ENSG00000254428.1","grey"
"ENSG00000151725.12","grey"
"ENSG00000267852.1","grey"
"ENSG00000230679.1","purple"
"ENSG00000135124.16","turquoise"
"ENSG00000163239.12","turquoise"
"ENSG00000231473.4","purple"
"ENSG00000067842.18","lightyellow"
"ENSG00000267040.7","red"
"ENSG00000113924.12","grey60"
"ENSG00000111300.10","black"
"ENSG00000280186.1","grey"
"ENSG00000161920.11","red"
"ENSG00000272983.1","greenyellow"
"ENSG00000261159.1","grey"
"ENSG00000112893.10","turquoise"
"ENSG00000258405.11","turquoise"
"ENSG00000035720.8","grey"
"ENSG00000106829.20","lightcyan"
"ENSG00000280067.1","midnightblue"
"ENSG00000232814.2","pink"
"ENSG00000227896.2","lightgreen"
"ENSG00000158480.11","red"
"ENSG00000106006.6","orange"
"ENSG00000136842.14","tan"
"ENSG00000002016.18","salmon"
"ENSG00000224936.1","magenta"
"ENSG00000196335.13","greenyellow"
"ENSG00000134690.11","saddlebrown"
"ENSG00000274828.1","purple"
"ENSG00000103121.9","tan"
"ENSG00000128791.12","turquoise"
"ENSG00000181392.17","greenyellow"
"ENSG00000258847.1","grey"
"ENSG00000248208.1","magenta"
"ENSG00000270231.4","turquoise"
"ENSG00000151883.19","cyan"
"ENSG00000135517.9","grey"
"ENSG00000232118.2","brown"
"ENSG00000162129.14","tan"
"ENSG00000166803.14","saddlebrown"
"ENSG00000226302.1","grey"
"ENSG00000279721.1","grey"
"ENSG00000232587.1","grey"
"ENSG00000287672.1","grey"
"ENSG00000228113.7","pink"
"ENSG00000228252.9","turquoise"
"ENSG00000210144.1","grey"
"ENSG00000273451.1","grey"
"ENSG00000289088.1","purple"
"ENSG00000132600.18","blue"
"ENSG00000007384.15","grey"
"ENSG00000234405.2","turquoise"
"ENSG00000137806.10","tan"
"ENSG00000282961.1","grey"
"ENSG00000279259.1","salmon"
"ENSG00000273682.1","grey"
"ENSG00000167394.13","red"
"ENSG00000103154.10","lightyellow"
"ENSG00000212978.6","purple"
"ENSG00000116871.16","red"
"ENSG00000106635.8","red"
"ENSG00000178502.6","grey"
"ENSG00000172940.13","darkred"
"ENSG00000120149.9","grey"
"ENSG00000198874.14","grey60"
"ENSG00000253955.2","grey60"
"ENSG00000234511.10","midnightblue"
"ENSG00000170161.7","grey"
"ENSG00000131797.13","turquoise"
"ENSG00000272240.1","pink"
"ENSG00000278916.1","purple"
"ENSG00000257433.7","grey"
"ENSG00000260871.1","blue"
"ENSG00000087077.14","turquoise"
"ENSG00000170476.16","paleturquoise"
"ENSG00000170919.16","greenyellow"
"ENSG00000231482.3","pink"
"ENSG00000081803.17","green"
"ENSG00000135248.16","darkorange"
"ENSG00000120696.9","yellow"
"ENSG00000118197.14","tan"
"ENSG00000270300.2","midnightblue"
"ENSG00000266896.1","turquoise"
"ENSG00000113758.14","pink"
"ENSG00000214460.3","magenta"
"ENSG00000112234.9","tan"
"ENSG00000124782.21","grey60"
"ENSG00000097021.20","grey"
"ENSG00000105939.14","turquoise"
"ENSG00000231305.4","grey"
"ENSG00000239198.1","magenta"
"ENSG00000268442.1","midnightblue"
"ENSG00000260388.2","yellow"
"ENSG00000067248.11","brown"
"ENSG00000288756.1","grey"
"ENSG00000258655.2","purple"
"ENSG00000176896.8","grey"
"ENSG00000262920.5","grey"
"ENSG00000244086.1","magenta"
"ENSG00000253844.1","blue"
"ENSG00000224905.8","blue"
"ENSG00000149927.18","salmon"
"ENSG00000264364.3","yellow"
"ENSG00000175147.13","turquoise"
"ENSG00000288675.1","greenyellow"
"ENSG00000125804.14","grey"
"ENSG00000238058.2","black"
"ENSG00000277020.4","purple"
"ENSG00000213290.4","magenta"
"ENSG00000149480.7","black"
"ENSG00000163507.15","grey"
"ENSG00000284308.2","green"
"ENSG00000156017.13","yellow"
"ENSG00000262497.1","grey"
"ENSG00000134072.11","turquoise"
"ENSG00000271427.1","purple"
"ENSG00000134470.21","black"
"ENSG00000055813.6","green"
"ENSG00000117834.13","green"
"ENSG00000070770.10","brown"
"ENSG00000287929.1","brown"
"ENSG00000172476.4","blue"
"ENSG00000087301.9","blue"
"ENSG00000197530.13","yellow"
"ENSG00000167103.12","turquoise"
"ENSG00000279853.1","salmon"
"ENSG00000157856.12","grey60"
"ENSG00000128908.18","brown"
"ENSG00000222014.6","grey"
"ENSG00000250120.8","turquoise"
"ENSG00000104892.17","royalblue"
"ENSG00000091483.8","yellow"
"ENSG00000277402.1","grey"
"ENSG00000183690.13","grey"
"ENSG00000228401.6","turquoise"
"ENSG00000230911.1","grey"
"ENSG00000273026.1","brown"
"ENSG00000154114.13","red"
"ENSG00000235358.2","lightgreen"
"ENSG00000174775.18","grey"
"ENSG00000128039.13","red"
"ENSG00000152464.15","brown"
"ENSG00000251075.2","blue"
"ENSG00000289560.1","turquoise"
"ENSG00000154608.14","grey"
"ENSG00000008128.23","brown"
"ENSG00000111321.11","black"
"ENSG00000237649.8","saddlebrown"
"ENSG00000283897.2","turquoise"
"ENSG00000176853.16","black"
"ENSG00000092421.17","turquoise"
"ENSG00000137413.17","tan"
"ENSG00000064726.10","grey"
"ENSG00000288806.1","green"
"ENSG00000155970.12","blue"
"ENSG00000188706.13","brown"
"ENSG00000268388.6","grey"
"ENSG00000241743.4","grey"
"ENSG00000154898.15","grey"
"ENSG00000267213.4","lightgreen"
"ENSG00000139263.12","blue"
"ENSG00000165689.17","brown"
"ENSG00000150593.18","turquoise"
"ENSG00000144591.20","red"
"ENSG00000255320.2","grey"
"ENSG00000104953.20","grey"
"ENSG00000273416.1","brown"
"ENSG00000244538.1","magenta"
"ENSG00000127589.4","magenta"
"ENSG00000203499.12","royalblue"
"ENSG00000171608.17","cyan"
"ENSG00000176463.14","darkgrey"
"ENSG00000179097.7","turquoise"
"ENSG00000115163.15","saddlebrown"
"ENSG00000151093.8","yellow"
"ENSG00000125812.16","grey"
"ENSG00000097096.9","grey"
"ENSG00000225791.7","purple"
"ENSG00000073146.16","darkorange"
"ENSG00000106100.11","turquoise"
"ENSG00000105852.11","green"
"ENSG00000279862.1","grey"
"ENSG00000256616.3","grey"
"ENSG00000240291.1","greenyellow"
"ENSG00000223518.5","blue"
"ENSG00000162571.14","magenta"
"ENSG00000134982.17","tan"
"ENSG00000149781.13","cyan"
"ENSG00000138795.10","green"
"ENSG00000243449.8","saddlebrown"
"ENSG00000163660.12","black"
"ENSG00000254064.1","brown"
"ENSG00000168824.15","blue"
"ENSG00000261529.1","midnightblue"
"ENSG00000274292.1","grey"
"ENSG00000236255.2","midnightblue"
"ENSG00000250761.2","blue"
"ENSG00000182263.14","turquoise"
"ENSG00000167721.11","brown"
"ENSG00000110315.7","orange"
"ENSG00000284052.1","turquoise"
"ENSG00000168300.14","yellow"
"ENSG00000261707.1","grey"
"ENSG00000235772.1","grey"
"ENSG00000161905.13","salmon"
"ENSG00000148814.18","red"
"ENSG00000272994.1","blue"
"ENSG00000260425.1","greenyellow"
"ENSG00000277511.1","turquoise"
"ENSG00000157240.4","turquoise"
"ENSG00000152253.9","grey"
"ENSG00000069275.13","orange"
"ENSG00000257178.5","grey"
"ENSG00000180061.10","cyan"
"ENSG00000242154.1","grey"
"ENSG00000101493.11","blue"
"ENSG00000146856.14","greenyellow"
